model,quantization,language,problem,pass
deepseekcoder-7b,8bit,py,HumanEval_44_change_base,1
deepseekcoder-7b,8bit,py,HumanEval_44_change_base,1
deepseekcoder-7b,8bit,py,HumanEval_44_change_base,1
deepseekcoder-7b,8bit,py,HumanEval_44_change_base,1
deepseekcoder-7b,8bit,py,HumanEval_44_change_base,1
deepseekcoder-7b,8bit,py,HumanEval_44_change_base,1
deepseekcoder-7b,8bit,py,HumanEval_44_change_base,1
deepseekcoder-7b,8bit,py,HumanEval_44_change_base,1
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,1
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,1
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,1
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,1
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,1
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,1
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,1
deepseekcoder-7b,8bit,py,HumanEval_138_is_equal_to_sum_even,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,1
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_1_separate_paren_groups,0
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_51_remove_vowels,1
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,1
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,1
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,1
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,1
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,1
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_37_sort_even,0
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_48_is_palindrome,1
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_82_prime_length,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,1
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,1
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,1
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,1
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,1
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_149_sorted_list_sum,0
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,0
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,0
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,0
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,0
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,0
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_61_correct_bracketing,1
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_26_remove_duplicates,0
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,0
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_76_is_simple_power,1
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_125_split_words,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_91_is_bored,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,1
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_131_digits,0
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,0
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_20_find_closest_elements,1
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_101_words_string,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_123_get_odd_collatz,0
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_13_greatest_common_divisor,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_34_unique,1
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_137_compare_one,0
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_52_below_threshold,1
deepseekcoder-7b,8bit,py,HumanEval_21_rescale_to_unit,1
deepseekcoder-7b,8bit,py,HumanEval_21_rescale_to_unit,1
